,codigo_municipio,ano,dado_identificador,valor,tipo_dado
12236,2709152,2015,PIB TOTAL,392197000.0,float
12243,2709202,2015,PIB TOTAL,157368000.0,float
12250,2709301,2015,PIB TOTAL,764346000.0,float
12257,2709400,2015,PIB TOTAL,232516000.0,float
12264,2800100,2015,PIB TOTAL,27059000.0,float
12271,2800209,2015,PIB TOTAL,222558000.0,float
12278,2800308,2015,PIB TOTAL,15870236000.0,float
12285,2800407,2015,PIB TOTAL,108819000.0,float
12292,2800506,2015,PIB TOTAL,163951000.0,float
12299,2800605,2015,PIB TOTAL,385515000.0,float
12306,2800670,2015,PIB TOTAL,281522000.0,float
12313,2800704,2015,PIB TOTAL,68086000.0,float
12320,2801009,2015,PIB TOTAL,184371000.0,float
12327,2801108,2015,PIB TOTAL,46051000.0,float
12334,2801207,2015,PIB TOTAL,1232885000.0,float
12341,2801306,2015,PIB TOTAL,324459000.0,float
12348,2801405,2015,PIB TOTAL,236323000.0,float
12355,2801504,2015,PIB TOTAL,475623000.0,float
12362,2801603,2015,PIB TOTAL,46674000.0,float
12369,2801702,2015,PIB TOTAL,195813000.0,float
12376,2801900,2015,PIB TOTAL,38160000.0,float
12383,2802007,2015,PIB TOTAL,172534000.0,float
12390,2802106,2015,PIB TOTAL,1637872000.0,float
12397,2802205,2015,PIB TOTAL,54174000.0,float
12404,2802304,2015,PIB TOTAL,198386000.0,float
12411,2802403,2015,PIB TOTAL,101810000.0,float
12418,2802502,2015,PIB TOTAL,29218000.0,float
12425,2802601,2015,PIB TOTAL,56907000.0,float
12432,2802700,2015,PIB TOTAL,64612000.0,float
12439,2802809,2015,PIB TOTAL,151061000.0,float
12446,2802908,2015,PIB TOTAL,1503422000.0,float
12453,2803005,2015,PIB TOTAL,369012000.0,float
12460,2803104,2015,PIB TOTAL,47687000.0,float
12467,2803203,2015,PIB TOTAL,815911000.0,float
12474,2803302,2015,PIB TOTAL,450618000.0,float
12481,2803401,2015,PIB TOTAL,138941000.0,float
12488,2803500,2015,PIB TOTAL,1294026000.0,float
12495,2803609,2015,PIB TOTAL,1086914000.0,float
12502,2803708,2015,PIB TOTAL,60232000.0,float
12509,2803807,2015,PIB TOTAL,46305000.0,float
12516,2803906,2015,PIB TOTAL,114050000.0,float
12523,2804003,2015,PIB TOTAL,286481000.0,float
12530,2804102,2015,PIB TOTAL,142307000.0,float
12537,2804201,2015,PIB TOTAL,113969000.0,float
12544,2804300,2015,PIB TOTAL,78197000.0,float
12551,2804409,2015,PIB TOTAL,241385000.0,float
12558,2804458,2015,PIB TOTAL,156782000.0,float
12565,2804508,2015,PIB TOTAL,521220000.0,float
12572,2804607,2015,PIB TOTAL,252014000.0,float
12579,2804706,2015,PIB TOTAL,57950000.0,float
12586,2804805,2015,PIB TOTAL,2370282000.0,float
12593,2804904,2015,PIB TOTAL,175238000.0,float
12600,2805000,2015,PIB TOTAL,30093000.0,float
12607,2805109,2015,PIB TOTAL,77427000.0,float
12614,2805208,2015,PIB TOTAL,62211000.0,float
12621,2805307,2015,PIB TOTAL,95940000.0,float
12628,2805406,2015,PIB TOTAL,252873000.0,float
12635,2805505,2015,PIB TOTAL,245852000.0,float
12642,2805604,2015,PIB TOTAL,234198000.0,float
12649,2805703,2015,PIB TOTAL,419755000.0,float
12656,2805802,2015,PIB TOTAL,186882000.0,float
12663,2805901,2015,PIB TOTAL,169843000.0,float
12670,2806008,2015,PIB TOTAL,258017000.0,float
12677,2806107,2015,PIB TOTAL,677984000.0,float
12684,2806206,2015,PIB TOTAL,169872000.0,float
12691,2806305,2015,PIB TOTAL,169853000.0,float
12698,2806404,2015,PIB TOTAL,57067000.0,float
12705,2806503,2015,PIB TOTAL,44981000.0,float
12712,2806602,2015,PIB TOTAL,117582000.0,float
12719,2806701,2015,PIB TOTAL,851184000.0,float
12726,2806800,2015,PIB TOTAL,101468000.0,float
12733,2806909,2015,PIB TOTAL,32588000.0,float
12740,2807006,2015,PIB TOTAL,37057000.0,float
12747,2807105,2015,PIB TOTAL,516413000.0,float
12754,2807204,2015,PIB TOTAL,153223000.0,float
12761,2807303,2015,PIB TOTAL,28951000.0,float
12768,2807402,2015,PIB TOTAL,481121000.0,float
12775,2807501,2015,PIB TOTAL,105522000.0,float
12782,2807600,2015,PIB TOTAL,280950000.0,float
12789,2900108,2015,PIB TOTAL,54905000.0,float
12796,2900207,2015,PIB TOTAL,120085000.0,float
12803,2900306,2015,PIB TOTAL,116674000.0,float
12810,2900355,2015,PIB TOTAL,159878000.0,float
12817,2900405,2015,PIB TOTAL,106758000.0,float
12824,2900504,2015,PIB TOTAL,51682000.0,float
12831,2900603,2015,PIB TOTAL,52075000.0,float
12838,2900702,2015,PIB TOTAL,2737826000.0,float
12845,2900801,2015,PIB TOTAL,234477000.0,float
12852,2900900,2015,PIB TOTAL,57993000.0,float
12859,2901007,2015,PIB TOTAL,315353000.0,float
12866,2901106,2015,PIB TOTAL,264417000.0,float
12873,2901155,2015,PIB TOTAL,103621000.0,float
12880,2901205,2015,PIB TOTAL,156646000.0,float
12887,2901304,2015,PIB TOTAL,88004000.0,float
12894,2901353,2015,PIB TOTAL,135203000.0,float
12901,2901403,2015,PIB TOTAL,126212000.0,float
12908,2901502,2015,PIB TOTAL,60986000.0,float
12915,2901601,2015,PIB TOTAL,99135000.0,float
12922,2901700,2015,PIB TOTAL,98897000.0,float
12929,2901809,2015,PIB TOTAL,63629000.0,float
12936,2901908,2015,PIB TOTAL,111337000.0,float
12943,2901957,2015,PIB TOTAL,57125000.0,float
12950,2902005,2015,PIB TOTAL,85659000.0,float
12957,2902054,2015,PIB TOTAL,262311000.0,float
12964,2902104,2015,PIB TOTAL,366516000.0,float
12971,2902203,2015,PIB TOTAL,74097000.0,float
12978,2902252,2015,PIB TOTAL,99125000.0,float
12985,2902302,2015,PIB TOTAL,63534000.0,float
12992,2902401,2015,PIB TOTAL,106729000.0,float
12999,2902500,2015,PIB TOTAL,116942000.0,float
13006,2902609,2015,PIB TOTAL,132445000.0,float
13013,2902658,2015,PIB TOTAL,75898000.0,float
13020,2902708,2015,PIB TOTAL,331766000.0,float
13027,2902807,2015,PIB TOTAL,225676000.0,float
13034,2902906,2015,PIB TOTAL,441795000.0,float
13041,2903003,2015,PIB TOTAL,85833000.0,float
13048,2903102,2015,PIB TOTAL,64775000.0,float
13055,2903201,2015,PIB TOTAL,3718351000.0,float
13062,2903235,2015,PIB TOTAL,79352000.0,float
13069,2903276,2015,PIB TOTAL,192758000.0,float
13076,2903300,2015,PIB TOTAL,54914000.0,float
13083,2903409,2015,PIB TOTAL,280303000.0,float
13090,2903508,2015,PIB TOTAL,104978000.0,float
13097,2903607,2015,PIB TOTAL,100477000.0,float
13104,2903706,2015,PIB TOTAL,93731000.0,float
13111,2903805,2015,PIB TOTAL,110955000.0,float
13118,2903904,2015,PIB TOTAL,773330000.0,float
13125,2903953,2015,PIB TOTAL,50877000.0,float
13132,2904001,2015,PIB TOTAL,79697000.0,float
13139,2904050,2015,PIB TOTAL,154962000.0,float
13146,2904100,2015,PIB TOTAL,128250000.0,float
13153,2904209,2015,PIB TOTAL,78349000.0,float
13160,2904308,2015,PIB TOTAL,130821000.0,float
13167,2904407,2015,PIB TOTAL,80762000.0,float
13174,2904506,2015,PIB TOTAL,65378000.0,float
13181,2904605,2015,PIB TOTAL,1147683000.0,float
13188,2904704,2015,PIB TOTAL,217212000.0,float
13195,2904753,2015,PIB TOTAL,112619000.0,float
13202,2904803,2015,PIB TOTAL,64977000.0,float
13209,2904852,2015,PIB TOTAL,111660000.0,float
13216,2904902,2015,PIB TOTAL,450446000.0,float
13223,2905008,2015,PIB TOTAL,226874000.0,float
13230,2905107,2015,PIB TOTAL,80740000.0,float
13237,2905156,2015,PIB TOTAL,73204000.0,float
13244,2905206,2015,PIB TOTAL,724323000.0,float
13251,2905305,2015,PIB TOTAL,138400000.0,float
13258,2905404,2015,PIB TOTAL,1200964000.0,float
13265,2905503,2015,PIB TOTAL,86426000.0,float
13272,2905602,2015,PIB TOTAL,266589000.0,float
13279,2905701,2015,PIB TOTAL,20390421000.0,float
13286,2905800,2015,PIB TOTAL,348686000.0,float
13293,2905909,2015,PIB TOTAL,182240000.0,float
13300,2906006,2015,PIB TOTAL,611961000.0,float
13307,2906105,2015,PIB TOTAL,60256000.0,float
13314,2906204,2015,PIB TOTAL,165354000.0,float
13321,2906303,2015,PIB TOTAL,298980000.0,float
13328,2906402,2015,PIB TOTAL,51976000.0,float
13335,2906501,2015,PIB TOTAL,3388543000.0,float
13342,2906600,2015,PIB TOTAL,94215000.0,float
13349,2906709,2015,PIB TOTAL,170019000.0,float
13356,2906808,2015,PIB TOTAL,244199000.0,float
13363,2906824,2015,PIB TOTAL,109173000.0,float
13370,2906857,2015,PIB TOTAL,81782000.0,float
13377,2906873,2015,PIB TOTAL,343668000.0,float
13384,2906899,2015,PIB TOTAL,59925000.0,float
13391,2906907,2015,PIB TOTAL,344764000.0,float
13398,2907004,2015,PIB TOTAL,85919000.0,float
13405,2907103,2015,PIB TOTAL,179003000.0,float
13412,2907202,2015,PIB TOTAL,541116000.0,float
13419,2907301,2015,PIB TOTAL,331795000.0,float
13426,2907400,2015,PIB TOTAL,63932000.0,float
13433,2907509,2015,PIB TOTAL,623154000.0,float
13440,2907558,2015,PIB TOTAL,51352000.0,float
13447,2907608,2015,PIB TOTAL,133511000.0,float
13454,2907707,2015,PIB TOTAL,68927000.0,float
13461,2907806,2015,PIB TOTAL,248504000.0,float
13468,2907905,2015,PIB TOTAL,117767000.0,float
13475,2908002,2015,PIB TOTAL,154314000.0,float
13482,2908101,2015,PIB TOTAL,231611000.0,float
13489,2908200,2015,PIB TOTAL,248132000.0,float
13496,2908309,2015,PIB TOTAL,139159000.0,float
13503,2908408,2015,PIB TOTAL,677617000.0,float
13510,2908507,2015,PIB TOTAL,1695547000.0,float
13517,2908606,2015,PIB TOTAL,198558000.0,float
13524,2908705,2015,PIB TOTAL,121331000.0,float
13531,2908804,2015,PIB TOTAL,34369000.0,float
13538,2908903,2015,PIB TOTAL,168055000.0,float
13545,2909000,2015,PIB TOTAL,50593000.0,float
13552,2909109,2015,PIB TOTAL,111094000.0,float
13559,2909208,2015,PIB TOTAL,124629000.0,float
13566,2909307,2015,PIB TOTAL,1297030000.0,float
13573,2909406,2015,PIB TOTAL,121527000.0,float
13580,2909505,2015,PIB TOTAL,38495000.0,float
13587,2909604,2015,PIB TOTAL,138177000.0,float
13594,2909703,2015,PIB TOTAL,113579000.0,float
13601,2909802,2015,PIB TOTAL,861525000.0,float
13608,2909901,2015,PIB TOTAL,258036000.0,float
13615,2910008,2015,PIB TOTAL,94881000.0,float
13622,2910057,2015,PIB TOTAL,3331141000.0,float
13629,2910107,2015,PIB TOTAL,112812000.0,float
13636,2910206,2015,PIB TOTAL,29377000.0,float
13643,2910305,2015,PIB TOTAL,54645000.0,float
13650,2910404,2015,PIB TOTAL,195658000.0,float
13657,2910503,2015,PIB TOTAL,520663000.0,float
13664,2910602,2015,PIB TOTAL,561380000.0,float
13671,2910701,2015,PIB TOTAL,635593000.0,float
13678,2910727,2015,PIB TOTAL,2276986000.0,float
13685,2910750,2015,PIB TOTAL,226947000.0,float
13692,2910776,2015,PIB TOTAL,47034000.0,float
13699,2910800,2015,PIB TOTAL,11962297000.0,float
13706,2910859,2015,PIB TOTAL,114339000.0,float
13713,2910909,2015,PIB TOTAL,43560000.0,float
13720,2911006,2015,PIB TOTAL,80458000.0,float
13727,2911105,2015,PIB TOTAL,1605408000.0,float
13734,2911204,2015,PIB TOTAL,308095000.0,float
13741,2911253,2015,PIB TOTAL,38270000.0,float
13748,2911303,2015,PIB TOTAL,57569000.0,float
13755,2911402,2015,PIB TOTAL,146864000.0,float
13762,2911501,2015,PIB TOTAL,65949000.0,float
13769,2911600,2015,PIB TOTAL,229347000.0,float
13776,2911659,2015,PIB TOTAL,53344000.0,float
13783,2911709,2015,PIB TOTAL,1141389000.0,float
13790,2911808,2015,PIB TOTAL,225536000.0,float
13797,2911857,2015,PIB TOTAL,97310000.0,float
13804,2911907,2015,PIB TOTAL,225272000.0,float
13811,2912004,2015,PIB TOTAL,75189000.0,float
13818,2912103,2015,PIB TOTAL,172565000.0,float
13825,2912202,2015,PIB TOTAL,271149000.0,float
13832,2912301,2015,PIB TOTAL,165542000.0,float
13839,2912400,2015,PIB TOTAL,101567000.0,float
13846,2912509,2015,PIB TOTAL,88238000.0,float
13853,2912608,2015,PIB TOTAL,26734000.0,float
13860,2912707,2015,PIB TOTAL,175809000.0,float
13867,2912806,2015,PIB TOTAL,185724000.0,float
13874,2912905,2015,PIB TOTAL,166075000.0,float
13881,2913002,2015,PIB TOTAL,91214000.0,float
13888,2913101,2015,PIB TOTAL,108829000.0,float
13895,2913200,2015,PIB TOTAL,291853000.0,float
13902,2913309,2015,PIB TOTAL,38207000.0,float
13909,2913408,2015,PIB TOTAL,189919000.0,float
13916,2913457,2015,PIB TOTAL,178788000.0,float
13923,2913507,2015,PIB TOTAL,198773000.0,float
13930,2913606,2015,PIB TOTAL,3641506000.0,float
13937,2913705,2015,PIB TOTAL,444593000.0,float
13944,2913804,2015,PIB TOTAL,81026000.0,float
13951,2913903,2015,PIB TOTAL,430004000.0,float
13958,2914000,2015,PIB TOTAL,611581000.0,float
13965,2914109,2015,PIB TOTAL,67414000.0,float
13972,2914208,2015,PIB TOTAL,49866000.0,float
13979,2914307,2015,PIB TOTAL,80874000.0,float
13986,2914406,2015,PIB TOTAL,282787000.0,float
13993,2914505,2015,PIB TOTAL,229254000.0,float
14000,2914604,2015,PIB TOTAL,983841000.0,float
14007,2914653,2015,PIB TOTAL,310776000.0,float
14014,2914703,2015,PIB TOTAL,721795000.0,float
14021,2914802,2015,PIB TOTAL,3832794000.0,float
14028,2914901,2015,PIB TOTAL,262128000.0,float
14035,2915007,2015,PIB TOTAL,84480000.0,float
14042,2915106,2015,PIB TOTAL,114068000.0,float
14049,2915205,2015,PIB TOTAL,355444000.0,float
14056,2915304,2015,PIB TOTAL,107965000.0,float
14063,2915353,2015,PIB TOTAL,75935000.0,float
14070,2915403,2015,PIB TOTAL,68949000.0,float
14077,2915502,2015,PIB TOTAL,255692000.0,float
14084,2915601,2015,PIB TOTAL,879172000.0,float
14091,2915700,2015,PIB TOTAL,79970000.0,float
14098,2915809,2015,PIB TOTAL,209808000.0,float
14105,2915908,2015,PIB TOTAL,58239000.0,float
14112,2916005,2015,PIB TOTAL,203395000.0,float
14119,2916104,2015,PIB TOTAL,200067000.0,float
14126,2916203,2015,PIB TOTAL,83329000.0,float
14133,2916302,2015,PIB TOTAL,446820000.0,float
14140,2916401,2015,PIB TOTAL,940315000.0,float
14147,2916500,2015,PIB TOTAL,349735000.0,float
14154,2916609,2015,PIB TOTAL,74989000.0,float
14161,2916708,2015,PIB TOTAL,69054000.0,float
14168,2916807,2015,PIB TOTAL,189721000.0,float
14175,2916856,2015,PIB TOTAL,292830000.0,float
14182,2916906,2015,PIB TOTAL,88118000.0,float
14189,2917003,2015,PIB TOTAL,236730000.0,float
14196,2917102,2015,PIB TOTAL,187926000.0,float
14203,2917201,2015,PIB TOTAL,191645000.0,float
14210,2917300,2015,PIB TOTAL,297856000.0,float
14217,2917334,2015,PIB TOTAL,87457000.0,float
14224,2917359,2015,PIB TOTAL,354521000.0,float
14231,2917409,2015,PIB TOTAL,83385000.0,float
14238,2917508,2015,PIB TOTAL,1038299000.0,float
14245,2917607,2015,PIB TOTAL,507913000.0,float
14252,2917706,2015,PIB TOTAL,463848000.0,float
14259,2917805,2015,PIB TOTAL,163414000.0,float
14266,2917904,2015,PIB TOTAL,170921000.0,float
14273,2918001,2015,PIB TOTAL,2234942000.0,float
14280,2918100,2015,PIB TOTAL,315046000.0,float
14287,2918209,2015,PIB TOTAL,95926000.0,float
14294,2918308,2015,PIB TOTAL,122868000.0,float
14301,2918357,2015,PIB TOTAL,204850000.0,float
14308,2918407,2015,PIB TOTAL,3135297000.0,float
14315,2918456,2015,PIB TOTAL,98339000.0,float
14322,2918506,2015,PIB TOTAL,90788000.0,float
14329,2918555,2015,PIB TOTAL,54207000.0,float
14336,2918605,2015,PIB TOTAL,52290000.0,float
14343,2918704,2015,PIB TOTAL,34373000.0,float
14350,2918753,2015,PIB TOTAL,82950000.0,float
14357,2918803,2015,PIB TOTAL,217348000.0,float
14364,2918902,2015,PIB TOTAL,84938000.0,float
14371,2919009,2015,PIB TOTAL,48473000.0,float
14378,2919058,2015,PIB TOTAL,71227000.0,float
14385,2919108,2015,PIB TOTAL,46583000.0,float
14392,2919157,2015,PIB TOTAL,183312000.0,float
14399,2919207,2015,PIB TOTAL,5655486000.0,float
14406,2919306,2015,PIB TOTAL,112338000.0,float
14413,2919405,2015,PIB TOTAL,94756000.0,float
14420,2919504,2015,PIB TOTAL,404785000.0,float
14427,2919553,2015,PIB TOTAL,4376477000.0,float
14434,2919603,2015,PIB TOTAL,64853000.0,float
14441,2919702,2015,PIB TOTAL,147139000.0,float
14448,2919801,2015,PIB TOTAL,296802000.0,float
14455,2919900,2015,PIB TOTAL,39269000.0,float
14462,2919926,2015,PIB TOTAL,494442000.0,float
14469,2919959,2015,PIB TOTAL,43401000.0,float
14476,2920007,2015,PIB TOTAL,88836000.0,float
14483,2920106,2015,PIB TOTAL,125266000.0,float
14490,2920205,2015,PIB TOTAL,123374000.0,float
14497,2920304,2015,PIB TOTAL,52183000.0,float
14504,2920403,2015,PIB TOTAL,102938000.0,float
14511,2920452,2015,PIB TOTAL,70296000.0,float
14518,2920502,2015,PIB TOTAL,260156000.0,float
14525,2920601,2015,PIB TOTAL,430960000.0,float
14532,2920700,2015,PIB TOTAL,208066000.0,float
14539,2920809,2015,PIB TOTAL,72804000.0,float
14546,2920908,2015,PIB TOTAL,135543000.0,float
14553,2921005,2015,PIB TOTAL,1011017000.0,float
14560,2921054,2015,PIB TOTAL,62970000.0,float
14567,2921104,2015,PIB TOTAL,299481000.0,float
14574,2921203,2015,PIB TOTAL,198221000.0,float
14581,2921302,2015,PIB TOTAL,85727000.0,float
14588,2921401,2015,PIB TOTAL,107474000.0,float
14595,2921450,2015,PIB TOTAL,55275000.0,float
14602,2921500,2015,PIB TOTAL,323318000.0,float
14609,2921609,2015,PIB TOTAL,56387000.0,float
14616,2921708,2015,PIB TOTAL,359136000.0,float
14623,2921807,2015,PIB TOTAL,73923000.0,float
14630,2921906,2015,PIB TOTAL,339788000.0,float
14637,2922003,2015,PIB TOTAL,1995636000.0,float
14644,2922052,2015,PIB TOTAL,75624000.0,float
14651,2922102,2015,PIB TOTAL,132614000.0,float
14658,2922201,2015,PIB TOTAL,47556000.0,float
14665,2922250,2015,PIB TOTAL,124226000.0,float
14672,2922300,2015,PIB TOTAL,263970000.0,float
14679,2922409,2015,PIB TOTAL,183015000.0,float
14686,2922508,2015,PIB TOTAL,239884000.0,float
14693,2922607,2015,PIB TOTAL,109309000.0,float
14700,2922656,2015,PIB TOTAL,80255000.0,float
14707,2922706,2015,PIB TOTAL,120251000.0,float
14714,2922730,2015,PIB TOTAL,67888000.0,float
14721,2922755,2015,PIB TOTAL,79070000.0,float
14728,2922805,2015,PIB TOTAL,44153000.0,float
14735,2922854,2015,PIB TOTAL,45141000.0,float
14742,2922904,2015,PIB TOTAL,160434000.0,float
14749,2923001,2015,PIB TOTAL,443832000.0,float
14756,2923035,2015,PIB TOTAL,67414000.0,float
14763,2923050,2015,PIB TOTAL,49411000.0,float
14770,2923100,2015,PIB TOTAL,171716000.0,float
14777,2923209,2015,PIB TOTAL,149349000.0,float
14784,2923308,2015,PIB TOTAL,50583000.0,float
14791,2923357,2015,PIB TOTAL,130408000.0,float
14798,2923407,2015,PIB TOTAL,141463000.0,float
14805,2923506,2015,PIB TOTAL,65299000.0,float
14812,2923605,2015,PIB TOTAL,157518000.0,float
14819,2923704,2015,PIB TOTAL,185874000.0,float
14826,2923803,2015,PIB TOTAL,316294000.0,float
14833,2923902,2015,PIB TOTAL,88303000.0,float
14840,2924009,2015,PIB TOTAL,2225391000.0,float
14847,2924058,2015,PIB TOTAL,96082000.0,float
14854,2924108,2015,PIB TOTAL,39819000.0,float
14861,2924207,2015,PIB TOTAL,112682000.0,float
14868,2924306,2015,PIB TOTAL,116967000.0,float
14875,2924405,2015,PIB TOTAL,196485000.0,float
14882,2924504,2015,PIB TOTAL,98304000.0,float
14889,2924603,2015,PIB TOTAL,123108000.0,float
14896,2924652,2015,PIB TOTAL,72941000.0,float
14903,2924678,2015,PIB TOTAL,57871000.0,float
14910,2924702,2015,PIB TOTAL,63711000.0,float
14917,2924801,2015,PIB TOTAL,134486000.0,float
14924,2924900,2015,PIB TOTAL,56384000.0,float
14931,2925006,2015,PIB TOTAL,240192000.0,float
14938,2925105,2015,PIB TOTAL,443014000.0,float
14945,2925204,2015,PIB TOTAL,955648000.0,float
14952,2925253,2015,PIB TOTAL,104419000.0,float
14959,2925303,2015,PIB TOTAL,2289906000.0,float
14966,2925402,2015,PIB TOTAL,80180000.0,float
14973,2925501,2015,PIB TOTAL,422019000.0,float
14980,2925600,2015,PIB TOTAL,94149000.0,float
14987,2925709,2015,PIB TOTAL,70241000.0,float
14994,2925758,2015,PIB TOTAL,195296000.0,float
15001,2925808,2015,PIB TOTAL,195879000.0,float
15008,2925907,2015,PIB TOTAL,191529000.0,float
15015,2925931,2015,PIB TOTAL,58203000.0,float
15022,2925956,2015,PIB TOTAL,201370000.0,float
15029,2926004,2015,PIB TOTAL,306707000.0,float
15036,2926103,2015,PIB TOTAL,107200000.0,float
15043,2926202,2015,PIB TOTAL,731612000.0,float
15050,2926301,2015,PIB TOTAL,278152000.0,float
15057,2926400,2015,PIB TOTAL,218874000.0,float
15064,2926509,2015,PIB TOTAL,109576000.0,float
15071,2926608,2015,PIB TOTAL,478779000.0,float
15078,2926657,2015,PIB TOTAL,88674000.0,float
15085,2926707,2015,PIB TOTAL,105825000.0,float
15092,2926806,2015,PIB TOTAL,91219000.0,float
15099,2926905,2015,PIB TOTAL,72427000.0,float
15106,2927002,2015,PIB TOTAL,693003000.0,float
15113,2927101,2015,PIB TOTAL,90851000.0,float
15120,2927200,2015,PIB TOTAL,265651000.0,float
15127,2927309,2015,PIB TOTAL,156733000.0,float
15134,2927408,2015,PIB TOTAL,57918103000.0,float
15141,2927507,2015,PIB TOTAL,150833000.0,float
15148,2927606,2015,PIB TOTAL,89396000.0,float
15155,2927705,2015,PIB TOTAL,299180000.0,float
15162,2927804,2015,PIB TOTAL,54259000.0,float
15169,2927903,2015,PIB TOTAL,63801000.0,float
15176,2928000,2015,PIB TOTAL,296267000.0,float
15183,2928059,2015,PIB TOTAL,106032000.0,float
15190,2928109,2015,PIB TOTAL,385773000.0,float
15197,2928208,2015,PIB TOTAL,206865000.0,float
15204,2928307,2015,PIB TOTAL,56115000.0,float
15211,2928406,2015,PIB TOTAL,200772000.0,float
15218,2928505,2015,PIB TOTAL,67794000.0,float
15225,2928604,2015,PIB TOTAL,690458000.0,float
15232,2928703,2015,PIB TOTAL,1881134000.0,float
15239,2928802,2015,PIB TOTAL,582961000.0,float
15246,2928901,2015,PIB TOTAL,2716625000.0,float
15253,2928950,2015,PIB TOTAL,67420000.0,float
15260,2929008,2015,PIB TOTAL,162257000.0,float
15267,2929057,2015,PIB TOTAL,138844000.0,float
15274,2929107,2015,PIB TOTAL,172668000.0,float
15281,2929206,2015,PIB TOTAL,8643550000.0,float
15288,2929255,2015,PIB TOTAL,110937000.0,float
15295,2929305,2015,PIB TOTAL,620385000.0,float
15302,2929354,2015,PIB TOTAL,44822000.0,float
15309,2929370,2015,PIB TOTAL,74749000.0,float
15316,2929404,2015,PIB TOTAL,118666000.0,float
15323,2929503,2015,PIB TOTAL,669668000.0,float
15330,2929602,2015,PIB TOTAL,167049000.0,float
15337,2929701,2015,PIB TOTAL,136424000.0,float
15344,2929750,2015,PIB TOTAL,115673000.0,float
15351,2929800,2015,PIB TOTAL,73067000.0,float
15358,2929909,2015,PIB TOTAL,408052000.0,float
15365,2930006,2015,PIB TOTAL,70857000.0,float
15372,2930105,2015,PIB TOTAL,785353000.0,float
15379,2930154,2015,PIB TOTAL,235793000.0,float
15386,2930204,2015,PIB TOTAL,346923000.0,float
15393,2930303,2015,PIB TOTAL,142811000.0,float
15400,2930402,2015,PIB TOTAL,94000000.0,float
